date,hour,zamg,price,volume
29/07/2024,9,239.94,239.94,260
29/07/2024,10,120.06,120.06,260
29/07/2024,11,120.04,120.04,360
29/07/2024,12,120.05,120.05,359
29/07/2024,13,120.04,120.04,358
29/07/2024,14,120.04,120.04,367
29/07/2024,15,120.05,120.05,346
29/07/2024,16,120.07,120.07,336
29/07/2024,17,120.1,120.1,176
29/07/2024,18,310.49,310.49,145
29/07/2024,19,314.16,314.16,105.6
29/07/2024,20,314.24,314.24,65
29/07/2024,21,270.76,270.76,104
29/07/2024,22,102.38,102.38,114
29/07/2024,23,105.01,105.01,114
29/07/2024,24,105.01,105.01,165
30/07/2024,1,95.07,95.07,180
30/07/2024,2,95.06,95.06,210
30/07/2024,3,95.06,95.06,225
30/07/2024,4,95.07,95.07,205
30/07/2024,5,95.76,95.76,195
30/07/2024,6,99.99,99.99,148
30/07/2024,7,306.76,306.76,123
30/07/2024,8,310.21,310.21,155
30/07/2024,9,310.33,310.33,175
30/07/2024,10,100.05,100.05,200
30/07/2024,11,100.02,100.02,200
30/07/2024,12,100.01,100.01,200
30/07/2024,13,100.01,100.01,200
30/07/2024,14,100.01,100.01,200
30/07/2024,15,100.01,100.01,200
30/07/2024,16,100.02,100.02,180
30/07/2024,17,100.06,100.06,130
30/07/2024,18,311.31,311.31,142
30/07/2024,19,314.16,314.16,80
30/07/2024,20,314.16,314.16,80
30/07/2024,21,255.27,255.27,65
30/07/2024,22,95.06,95.06,106
30/07/2024,23,105.02,105.02,128
30/07/2024,24,95.08,95.08,170
31/07/2024,1,105.01,105.01,131
31/07/2024,2,105,105,150
31/07/2024,3,105,105,170
31/07/2024,4,105.01,105.01,210
31/07/2024,5,105.03,105.03,150
31/07/2024,6,112.74,112.74,95
31/07/2024,7,240.31,240.31,100
31/07/2024,8,249.95,249.95,80
31/07/2024,9,249.95,249.95,80
31/07/2024,10,297.54,297.54,99.5
31/07/2024,11,103.88,103.88,108
31/07/2024,12,95.07,95.07,91
31/07/2024,13,95.04,95.04,78
31/07/2024,14,95.02,95.02,73
31/07/2024,15,95.04,95.04,58
31/07/2024,16,95.08,95.08,58
31/07/2024,17,263.07,263.07,61
31/07/2024,18,313.81,313.81,65
31/07/2024,19,313.1,313.1,40.3
31/07/2024,20,313.1,313.1,40.3
31/07/2024,21,287.91,287.91,53.1
31/07/2024,22,104.63,104.63,106
31/07/2024,23,105.05,105.05,83.5
31/07/2024,24,105,105,106
01/08/2024,1,105.01,105.01,155
01/08/2024,2,105.01,105.01,170
01/08/2024,3,105.01,105.01,195
01/08/2024,4,105.02,105.02,200
01/08/2024,5,105.05,105.05,175
01/08/2024,6,117.5,117.5,100
01/08/2024,7,239.93,239.93,90
01/08/2024,8,239.95,239.95,150
01/08/2024,9,239.94,239.94,131
01/08/2024,10,281.62,281.62,145
01/08/2024,11,97.5,97.5,150
01/08/2024,12,95.82,95.82,150
01/08/2024,13,96.89,96.89,85
01/08/2024,14,95.33,95.33,85
01/08/2024,15,97.64,97.64,75
01/08/2024,16,116.82,116.82,53
01/08/2024,17,260.7,239.96,20
01/08/2024,18,308.59,308.59,40
01/08/2024,19,312.03,312.03,25
01/08/2024,20,312.03,312.03,10
01/08/2024,21,283.32,283.32,30
01/08/2024,22,225.26,225.26,60
01/08/2024,23,105.08,105.08,88.7
01/08/2024,24,105.06,105.06,106
02/08/2024,1,95.01,95.01,246.8
02/08/2024,2,95.01,95.01,245
02/08/2024,3,95.01,95.01,245
02/08/2024,4,95.01,95.01,245
02/08/2024,5,95.07,95.07,242
02/08/2024,6,155.39,155.39,125
02/08/2024,7,300.04,300.04,104
02/08/2024,8,299.9,299.9,125
02/08/2024,9,258,258,150
02/08/2024,10,292,292,150
02/08/2024,11,95.04,95.04,130
02/08/2024,12,90.86,90.86,130
02/08/2024,13,90.67,90.67,140
02/08/2024,14,91.33,91.33,125
02/08/2024,15,95,95,130
02/08/2024,16,95.03,95.03,120
02/08/2024,17,130.4,130.4,70
02/08/2024,18,312.03,312.03,110
02/08/2024,19,312.39,312.39,55
02/08/2024,20,312.39,312.39,67.5
02/08/2024,21,283.98,283.98,80
02/08/2024,22,95.09,95.09,99.8
02/08/2024,23,95.04,95.04,101
02/08/2024,24,95.02,95.02,161
03/08/2024,1,70.1,70.1,320
03/08/2024,2,70.08,70.08,335
03/08/2024,3,70.08,70.08,345
03/08/2024,4,70.08,70.08,299
03/08/2024,5,81.07,81.07,355
03/08/2024,6,70.09,70.09,115
03/08/2024,7,70.09,70.09,95
03/08/2024,8,70.09,70.09,105
03/08/2024,9,79.92,79.92,145
03/08/2024,10,84.99,79.96,145
03/08/2024,11,79.94,79.94,130
03/08/2024,12,79.95,79.95,130
03/08/2024,13,92.35,92.35,130
03/08/2024,14,70.1,70.1,130
03/08/2024,15,70.09,70.09,130
03/08/2024,16,79.96,79.96,122
03/08/2024,17,102.6,95.68,127
03/08/2024,18,119.98,100.88,115
03/08/2024,19,305.2,305.2,67.5
03/08/2024,20,305.2,305.2,50
03/08/2024,21,93.29,93.29,60
03/08/2024,22,60,60,85
03/08/2024,23,81.07,81.07,101
03/08/2024,24,92.67,92.67,300
04/08/2024,1,70.07,70.07,324
04/08/2024,2,70.06,70.06,324
04/08/2024,3,70.05,70.05,324
04/08/2024,4,70.05,70.05,324
04/08/2024,5,70.06,70.06,324
04/08/2024,6,70.06,70.06,115
04/08/2024,7,70.06,70.06,105
04/08/2024,8,70.09,70.09,130
04/08/2024,9,92.67,92.67,165
04/08/2024,10,94.54,94.54,165
04/08/2024,11,93.6,93.6,150
04/08/2024,12,92.67,92.67,150
04/08/2024,13,93.6,93.6,150
04/08/2024,14,94.33,94.33,150
04/08/2024,15,93.7,93.7,135
04/08/2024,16,95.16,95.16,125
04/08/2024,17,102.45,95.58,103
04/08/2024,18,119.98,100.36,91
04/08/2024,19,314.17,314.17,60
04/08/2024,20,314.17,314.17,30
04/08/2024,21,97.65,97.65,80
04/08/2024,22,81.07,81.07,101
04/08/2024,23,95.37,95.37,101
04/08/2024,24,92.15,92.15,235
05/08/2024,1,85.06,85.06,265
05/08/2024,2,85.05,85.05,289
05/08/2024,3,85.05,85.05,355
05/08/2024,4,85.06,85.06,368
05/08/2024,5,93.39,93.39,352
05/08/2024,6,98.49,98.49,274
05/08/2024,7,185.9,185.9,219
05/08/2024,8,244.09,244.09,144
05/08/2024,9,239.99,239.99,157
05/08/2024,10,239.92,239.92,160
05/08/2024,11,100,100,145
05/08/2024,12,90.33,90.33,141
05/08/2024,13,85.1,85.1,164
05/08/2024,14,85.09,85.09,184
05/08/2024,15,85.09,85.09,182
05/08/2024,16,102.9,92.5,157
05/08/2024,17,104.25,104.25,145
05/08/2024,18,312.75,312.75,106
05/08/2024,19,305.5,305.5,80
05/08/2024,20,305.5,305.5,80
05/08/2024,21,270.34,270.34,45
05/08/2024,22,102.75,102.75,65
05/08/2024,23,85.08,85.08,125
05/08/2024,24,94.95,94.95,225
06/08/2024,1,85.06,84.93,277
06/08/2024,2,85.06,84.93,307
06/08/2024,3,85.06,84.93,342
06/08/2024,4,85.06,84.93,304
06/08/2024,5,109.96,84.95,292
06/08/2024,6,223.05,92.39,261
06/08/2024,7,155.47,155.47,294
06/08/2024,8,155.47,155.47,319
06/08/2024,9,146.4,146.4,331
06/08/2024,10,127,127,330
06/08/2024,11,102.6,85.9,319
06/08/2024,12,100.06,85.4,382
06/08/2024,13,92.5,84.92,379
06/08/2024,14,162.5,84.92,231
06/08/2024,15,220.79,84.94,332
06/08/2024,16,251.25,84.94,330
06/08/2024,17,264,86.8,269
06/08/2024,18,299.95,299.95,214
06/08/2024,19,299.98,299.98,144
06/08/2024,20,299.99,299.99,55
06/08/2024,21,268.05,268.05,45
06/08/2024,22,95.03,95.03,45
06/08/2024,23,86.17,86.17,45
06/08/2024,24,84.92,84.92,178
07/08/2024,1,85.08,75.06,325
07/08/2024,2,85.08,75.05,325.5
07/08/2024,3,85.08,75.05,325.9
07/08/2024,4,85.08,75.06,323
07/08/2024,5,108.97,77.55,239
07/08/2024,6,101.5,87.47,139
07/08/2024,7,297.45,225,165
07/08/2024,8,300.24,237.63,215
07/08/2024,9,237.61,237.61,237
07/08/2024,10,302.73,133,240
07/08/2024,11,223.31,88.1,247
07/08/2024,12,225.53,87.9,233
07/08/2024,13,225.53,87.9,217
07/08/2024,14,230.79,86.3,203
07/08/2024,15,230.1,85.8,176
07/08/2024,16,258.52,87.6,158
07/08/2024,17,267.05,100.83,147
07/08/2024,18,310.22,310.22,126
07/08/2024,19,310.84,310.84,67.2
07/08/2024,20,311.78,311.78,65
07/08/2024,21,259.41,259.41,55
07/08/2024,22,105,105,70
07/08/2024,23,85.1,85.1,76
07/08/2024,24,75.08,75.08,151
08/08/2024,1,75.05,75.05,221
08/08/2024,2,75.05,75.05,225
08/08/2024,3,75.05,75.05,253
08/08/2024,4,75.06,75.06,248
08/08/2024,5,75.07,75.07,163
08/08/2024,6,89.61,89.61,73
08/08/2024,7,296.47,143.29,45
08/08/2024,8,280,138.4,90
08/08/2024,9,297.19,142.89,100
08/08/2024,10,237.78,237.78,100
08/08/2024,11,120,117.69,120
08/08/2024,12,120,117.35,125
08/08/2024,13,120,116.48,110
08/08/2024,14,120,115.62,90
08/08/2024,15,120,115.62,73
08/08/2024,16,101.5,100.25,70
08/08/2024,17,261,118.73,45
08/08/2024,18,311.71,255.78,90
08/08/2024,19,311.81,311.28,40
08/08/2024,20,311.81,311.77,40
08/08/2024,21,284.92,264.99,40
08/08/2024,22,284.81,100.25,45
08/08/2024,23,85.05,85.05,45
08/08/2024,24,75.08,75.08,86
09/08/2024,1,75.03,75.03,235
09/08/2024,2,75.03,75.03,260
09/08/2024,3,75.03,75.03,301
09/08/2024,4,75.04,75.04,295
09/08/2024,5,75.02,75.02,255
09/08/2024,6,221.23,89.73,126
09/08/2024,7,259.98,136,170
09/08/2024,8,241,127.5,220
09/08/2024,9,129.73,129.73,275
09/08/2024,10,100.02,77.33,253
09/08/2024,11,100.25,77.35,233
09/08/2024,12,100.06,76.29,225
09/08/2024,13,100.06,75.92,222
09/08/2024,14,100.06,100.04,208
09/08/2024,15,100.06,90,180
09/08/2024,16,100.5,100.07,177
09/08/2024,17,259.92,119.91,155
09/08/2024,18,311,147.5,130
09/08/2024,19,311.81,310.72,66.9
09/08/2024,20,311.81,311.78,67.2
09/08/2024,21,311.71,262.92,74.6
09/08/2024,22,99.5,99.5,88
09/08/2024,23,75.06,75.06,80
09/08/2024,24,75.03,75.03,135
10/08/2024,1,100.5,74.98,215
10/08/2024,2,100.5,74.97,230
10/08/2024,3,105.02,74.98,245
10/08/2024,4,105.02,74.98,240
10/08/2024,5,74.96,74.96,200
10/08/2024,6,77.68,77.68,124
10/08/2024,7,75.77,75.77,125
10/08/2024,8,77.34,77.34,145
10/08/2024,9,119.78,119.78,180
10/08/2024,10,59.87,59.87,145
10/08/2024,11,88,88,140
10/08/2024,12,59.67,59.67,140
10/08/2024,13,82.39,82.39,140
10/08/2024,14,87.28,87.28,140
10/08/2024,15,86.41,86.41,120
10/08/2024,16,85.71,85.71,100
10/08/2024,17,84.14,84.14,65
10/08/2024,18,290.8,290.8,45
10/08/2024,19,310.61,310.61,40
10/08/2024,20,311.33,311.33,40
10/08/2024,21,312.26,312.26,40
10/08/2024,22,105.02,105.02,45
10/08/2024,23,105,81.17,45
10/08/2024,24,105.04,76.11,125
11/08/2024,1,101.25,67.19,190
11/08/2024,2,101.25,67.09,205
11/08/2024,3,105.03,67.14,215
11/08/2024,4,105.03,67.14,215
11/08/2024,5,67.41,65.1,175
11/08/2024,6,67.01,67.01,115
11/08/2024,7,67.1,65.09,122
11/08/2024,8,65.01,65.01,132
11/08/2024,9,65.09,65.09,135
11/08/2024,10,65.07,65.07,140
11/08/2024,11,65.03,65.03,130
11/08/2024,12,65.01,65.01,130
11/08/2024,13,105.02,82.39,130
11/08/2024,14,105.01,81.7,130
11/08/2024,15,105.01,80.65,105
11/08/2024,16,105.01,81.17,85
11/08/2024,17,105.01,84.49,67
11/08/2024,18,312.2,312.2,45
11/08/2024,19,314.29,314.29,40
11/08/2024,20,313.66,313.66,40
11/08/2024,21,307,92.34,40
11/08/2024,22,105.09,81.52,45
11/08/2024,23,105.01,79.6,45
11/08/2024,24,105.07,67.42,95
12/08/2024,1,105.06,75.94,212
12/08/2024,2,105.06,74.99,237
12/08/2024,3,105.07,74.99,272
12/08/2024,4,105.07,77.16,292
12/08/2024,5,105.03,86.93,282
12/08/2024,6,105.06,101.96,227
12/08/2024,7,139.2,139.2,197
12/08/2024,8,75,75,207
12/08/2024,9,74.95,74.95,196
12/08/2024,10,79.75,79.75,197
12/08/2024,11,96,96,225
12/08/2024,12,78.71,78.71,232
12/08/2024,13,78.88,78.88,225
12/08/2024,14,76.91,76.91,225
12/08/2024,15,76.45,76.45,235
12/08/2024,16,75.2,75.2,212
12/08/2024,17,77.03,77.03,200
12/08/2024,18,199.98,199.98,173
12/08/2024,19,311.91,311.91,111
12/08/2024,20,313.04,313.04,62
12/08/2024,21,265.24,265.24,45
12/08/2024,22,120.99,120.99,60
12/08/2024,23,105.02,91.99,145
12/08/2024,24,105.05,81.7,215
13/08/2024,1,136.81,136.81,270
13/08/2024,2,136.81,136.81,295
13/08/2024,3,137.71,137.71,311
13/08/2024,4,137.71,137.71,309
13/08/2024,5,105.09,105.09,297
13/08/2024,6,124.98,124.98,281
13/08/2024,7,143.52,143.52,270
13/08/2024,8,150.27,150.27,293
13/08/2024,9,128.51,128.51,333
13/08/2024,10,77.29,77.29,360
13/08/2024,11,84.99,84.99,385
13/08/2024,12,77.6,77.6,405
13/08/2024,13,77.89,77.89,405
13/08/2024,14,77.36,77.36,400
13/08/2024,15,77.6,77.6,395
13/08/2024,16,75.63,75.63,390
13/08/2024,17,78,78,335
13/08/2024,18,312.15,312.15,300
13/08/2024,19,312.42,312.42,224.5
13/08/2024,20,313.36,313.36,74.5
13/08/2024,21,312.05,312.05,44.5
13/08/2024,22,281.96,281.96,69.5
13/08/2024,23,262.69,262.69,145
13/08/2024,24,105.09,105.09,270
14/08/2024,1,105.1,105.1,338
14/08/2024,2,105.1,105.1,349.4
14/08/2024,3,136.41,136.41,349.8
14/08/2024,4,136.41,136.41,349.8
14/08/2024,5,105.09,105.09,305
14/08/2024,6,222.2,222.2,225
14/08/2024,7,118,118,232
14/08/2024,8,119.14,119.14,265
14/08/2024,9,113.23,113.23,265
14/08/2024,10,76.33,76.33,275
14/08/2024,11,79.14,79.14,280
14/08/2024,12,77.89,77.89,275
14/08/2024,13,77.36,77.36,260
14/08/2024,14,77.36,77.36,240
14/08/2024,15,77.95,77.95,224.5
14/08/2024,16,75.71,75.71,204.5
14/08/2024,17,77.5,77.5,194.5
14/08/2024,18,311.52,311.52,189.5
14/08/2024,19,312.11,312.11,90
14/08/2024,20,313.36,313.36,34.5
14/08/2024,21,312.05,312.05,24.5
14/08/2024,22,281.96,281.96,84
14/08/2024,23,261.31,261.31,84
14/08/2024,24,105.1,105.1,260
15/08/2024,1,138.18,77.06,289
15/08/2024,2,134.95,77.05,304.8
15/08/2024,3,137.83,77.09,301
15/08/2024,4,137.83,79.33,304.8
15/08/2024,5,139.3,109.22,235
15/08/2024,6,80.08,80.08,215
15/08/2024,7,200.01,200.01,197
15/08/2024,8,245.23,245.23,237
15/08/2024,9,243.55,243.55,290
15/08/2024,10,246.12,246.12,275
15/08/2024,11,85.08,85.08,255
15/08/2024,12,85.08,85.08,260
15/08/2024,13,85.08,85.08,255
15/08/2024,14,85.09,85.09,250
15/08/2024,15,85.09,85.09,250
15/08/2024,16,85.09,85.09,250
15/08/2024,17,121.45,121.45,220
15/08/2024,18,299.9,299.9,195
15/08/2024,19,300,300,80
15/08/2024,20,312.98,312.98,50
15/08/2024,21,299.96,299.96,55
15/08/2024,22,86.33,86.33,105
15/08/2024,23,265.59,107.44,127
15/08/2024,24,162.07,80.08,259
16/08/2024,1,138,85.02,300
16/08/2024,2,138,85.02,303
16/08/2024,3,138,85.02,303
16/08/2024,4,138,85.02,303
16/08/2024,5,139.33,85.07,307
16/08/2024,6,85.09,85.09,255
16/08/2024,7,236.72,236.72,275
16/08/2024,8,247.51,247.51,315
16/08/2024,9,247.5,247.5,335
16/08/2024,10,250.84,250.84,295
16/08/2024,11,100.02,100.02,260
16/08/2024,12,109.98,109.98,255
16/08/2024,13,109.98,109.98,240
16/08/2024,14,119.96,109.98,240
16/08/2024,15,221.15,109.98,240
16/08/2024,16,255.34,119.98,255
16/08/2024,17,262.71,138.9,220
16/08/2024,18,299.94,299.94,210
16/08/2024,19,311.05,311.05,90.9
16/08/2024,20,313.36,313.36,45
16/08/2024,21,302.22,302.22,40
16/08/2024,22,86,86,125
16/08/2024,23,268.48,85.07,180
16/08/2024,24,161.77,85.02,265
17/08/2024,1,142.5,85.01,425
17/08/2024,2,142.5,85.01,440
17/08/2024,3,142.5,85.01,450
17/08/2024,4,142.5,85.01,450
17/08/2024,5,142.5,85.05,420
17/08/2024,6,220.57,85.07,280
17/08/2024,7,85.07,85.02,360
17/08/2024,8,85.08,85.02,400
17/08/2024,9,296.15,235.5,410
17/08/2024,10,233.51,233.51,375
17/08/2024,11,228.18,228.18,240
17/08/2024,12,229.4,229.4,240
17/08/2024,13,225.49,96,240
17/08/2024,14,229.15,96,240
17/08/2024,15,231.16,96,240
17/08/2024,16,257.84,95.42,240
17/08/2024,17,266.67,99.22,185
17/08/2024,18,294.06,87.09,160
17/08/2024,19,301.51,301.51,210
17/08/2024,20,301.51,301.51,80
17/08/2024,21,293.5,90.53,84
17/08/2024,22,85.04,76.59,90
17/08/2024,23,268.48,85.05,205
17/08/2024,24,163.61,85.02,340
18/08/2024,1,142.5,85.01,420
18/08/2024,2,142.5,85.01,435
18/08/2024,3,142.5,85.01,445
18/08/2024,4,142.5,85.01,445
18/08/2024,5,142.5,85.05,415
18/08/2024,6,85.08,85.04,324.4
18/08/2024,7,306.25,85.02,305.8
18/08/2024,8,85.08,85.01,303.1
18/08/2024,9,85.09,85.06,293.2
18/08/2024,10,100.08,95.6,287.1
18/08/2024,11,100.1,94.7,255
18/08/2024,12,221.83,96,250
18/08/2024,13,100.08,96,258
18/08/2024,14,100.09,96,260
18/08/2024,15,100.09,96,263
18/08/2024,16,258.59,95.78,267
18/08/2024,17,266.67,99.22,189
18/08/2024,18,85.64,85.64,143
18/08/2024,19,310.77,310.77,80
18/08/2024,20,310.77,310.77,80
18/08/2024,21,92.34,92.34,84
18/08/2024,22,76.59,76.59,200
18/08/2024,23,268.48,85.05,215
18/08/2024,24,163.61,85.02,332
19/08/2024,1,90.06,84.19,407
19/08/2024,2,90.06,83.29,431
19/08/2024,3,90.06,83.29,447
19/08/2024,4,90.06,83.29,456
19/08/2024,5,136.15,89.26,441
19/08/2024,6,223.4,157.95,407
19/08/2024,7,247.51,247.51,372
19/08/2024,8,247.51,247.51,373
19/08/2024,9,247.49,247.49,397.1
19/08/2024,10,119.43,119.43,385
19/08/2024,11,100.09,100.09,391
19/08/2024,12,100.1,100.1,381
19/08/2024,13,100.1,100.1,344
19/08/2024,14,100.1,100.1,344
19/08/2024,15,100.1,100.1,384
19/08/2024,16,100.09,100.09,365
19/08/2024,17,154.81,154.81,310
19/08/2024,18,311.15,311.15,247
19/08/2024,19,311.92,311.92,230
19/08/2024,20,313.46,313.46,107
19/08/2024,21,233.87,233.87,70
19/08/2024,22,78.83,78.83,182
19/08/2024,23,90.06,86,202
19/08/2024,24,90.07,84.74,298
20/08/2024,1,138.33,85.05,435
20/08/2024,2,138.33,85.05,445
20/08/2024,3,138.33,85.05,440
20/08/2024,4,138.33,85.05,450
20/08/2024,5,138.33,85.05,433
20/08/2024,6,85.06,85.06,435
20/08/2024,7,247.51,247.51,405
20/08/2024,8,247.49,247.49,429
20/08/2024,9,247.46,247.46,485
20/08/2024,10,144.96,100.09,430
20/08/2024,11,224.62,100.09,430
20/08/2024,12,230.34,100.1,435
20/08/2024,13,230.34,100.1,440
20/08/2024,14,230.34,100.09,440
20/08/2024,15,226.56,100.09,440
20/08/2024,16,257.96,114.73,440
20/08/2024,17,267.5,232.4,395
20/08/2024,18,314.52,314.52,333
20/08/2024,19,311.82,311.82,261
20/08/2024,20,313.36,313.36,135
20/08/2024,21,311.05,311.05,95
20/08/2024,22,76.5,76.5,180
20/08/2024,23,264,84.04,203
20/08/2024,24,160.87,84.04,323
21/08/2024,1,137.78,80.47,440
21/08/2024,2,137.78,80.47,455
21/08/2024,3,137.78,80.47,465
21/08/2024,4,137.78,80.47,465
21/08/2024,5,138.95,83.19,435
21/08/2024,6,90.08,85.01,305
21/08/2024,7,233.57,233.57,367
21/08/2024,8,232.93,232.93,373
21/08/2024,9,231.21,231.21,388
21/08/2024,10,142.99,142.99,365
21/08/2024,11,151.74,151.74,256
21/08/2024,12,199.94,154.16,254
21/08/2024,13,221.15,154.16,265
21/08/2024,14,199.94,154.16,266
21/08/2024,15,226.82,158.5,269
21/08/2024,16,255.63,159.47,275
21/08/2024,17,261.84,166.23,173
21/08/2024,18,311.3,311.3,178.9
21/08/2024,19,311.79,311.79,148.8
21/08/2024,20,313.67,313.67,80
21/08/2024,21,312.11,312.11,70
21/08/2024,22,161.88,161.88,96
21/08/2024,23,265.95,88.08,205
21/08/2024,24,159.89,79.11,271
22/08/2024,1,159.95,82.38,427.9
22/08/2024,2,159.95,80.25,424
22/08/2024,3,159.95,80.25,424.1
22/08/2024,4,159.95,80.25,424.1
22/08/2024,5,159.95,88.76,423.9
22/08/2024,6,136.25,136.25,226
22/08/2024,7,249.19,249.19,374
22/08/2024,8,249.18,249.18,371
22/08/2024,9,249.18,249.18,362
22/08/2024,10,113.33,113.33,355
22/08/2024,11,154.99,154.99,360
22/08/2024,12,154.99,107.71,357
22/08/2024,13,198.92,106.75,375
22/08/2024,14,154.99,106.75,365
22/08/2024,15,198.92,145,355
22/08/2024,16,198.94,144.99,330
22/08/2024,17,219.97,106.63,211
22/08/2024,18,299.71,299.71,220
22/08/2024,19,314.39,314.39,170
22/08/2024,20,314.99,314.99,80
22/08/2024,21,310.4,124.98,70
22/08/2024,22,100.06,100.03,150
22/08/2024,23,268.68,98.97,192
22/08/2024,24,163.61,91.53,271
23/08/2024,1,187.45,78.52,275
23/08/2024,2,187.45,78.76,280
23/08/2024,3,187.45,78.76,290
23/08/2024,4,187.45,78.76,290
23/08/2024,5,187.45,85.57,268
23/08/2024,6,133.15,133.15,190
23/08/2024,7,304.18,276.46,199
23/08/2024,8,303.51,301.16,220
23/08/2024,9,249.19,249.19,245
23/08/2024,10,106.5,106.5,245
23/08/2024,11,184.92,184.92,245
23/08/2024,12,122.45,122.45,235
23/08/2024,13,119.99,119.99,225
23/08/2024,14,152.45,108,225
23/08/2024,15,120,120,220
23/08/2024,16,184.92,184.92,205
23/08/2024,17,260.61,100.1,190
23/08/2024,18,299.67,299.67,165
23/08/2024,19,313.19,313.19,95
23/08/2024,20,314.63,314.63,146.8
23/08/2024,21,235.73,235.73,150
23/08/2024,22,234.37,234.37,134
23/08/2024,23,125,89.7,131
23/08/2024,24,111,79.97,190
24/08/2024,1,140,82.18,225
24/08/2024,2,140,82.18,240
24/08/2024,3,140,82.18,250
24/08/2024,4,140,83.02,250
24/08/2024,5,129.99,82.39,215
24/08/2024,6,235,130,131.5
24/08/2024,7,130.1,130.1,120
24/08/2024,8,128.56,128.56,180
24/08/2024,9,135.22,135.22,230.1
24/08/2024,10,129.07,129.07,215
24/08/2024,11,128.05,128.05,215
24/08/2024,12,100.05,87.25,221
24/08/2024,13,100.03,87.25,224
24/08/2024,14,100.04,87.04,225
24/08/2024,15,100.05,87.88,222
24/08/2024,16,100.05,87.88,200
24/08/2024,17,100.06,89.15,186
24/08/2024,18,231.98,231.98,145
24/08/2024,19,312.12,242.29,98
24/08/2024,20,242.74,242.74,80
24/08/2024,21,231.98,231.98,70
24/08/2024,22,100.09,96.32,132.6
24/08/2024,23,265.45,87.88,100
24/08/2024,24,166,84.29,160
25/08/2024,1,140,81.55,260
25/08/2024,2,140,81.55,275
25/08/2024,3,140,81.55,285
25/08/2024,4,140,82.39,285
25/08/2024,5,84.5,84.5,250
25/08/2024,6,145,83.45,190
25/08/2024,7,145,86.82,215
25/08/2024,8,129.99,86.82,255
25/08/2024,9,130,93.37,270
25/08/2024,10,100.06,89.15,215
25/08/2024,11,100.08,91.05,230
25/08/2024,12,100.09,90.62,237
25/08/2024,13,100.06,91.68,222
25/08/2024,14,100.07,89.57,222
25/08/2024,15,100.07,85.35,210
25/08/2024,16,100.05,83.45,200
25/08/2024,17,100.05,89.57,180
25/08/2024,18,297.46,297.46,140
25/08/2024,19,314.47,314.47,79.5
25/08/2024,20,319.93,319.93,89.5
25/08/2024,21,100.03,100.03,135.5
25/08/2024,22,100.03,98.01,179
25/08/2024,23,266.67,89.57,95
25/08/2024,24,166,85.35,157
26/08/2024,1,145,81.55,190
26/08/2024,2,145,81.55,205
26/08/2024,3,145,81.55,225
26/08/2024,4,145,82.39,225
26/08/2024,5,145,85.56,230
26/08/2024,6,80.08,80.08,205
26/08/2024,7,248.96,248.96,173
26/08/2024,8,247.33,247.33,185
26/08/2024,9,247.34,247.34,210
26/08/2024,10,188.17,188.17,214
26/08/2024,11,130.66,130.66,205
26/08/2024,12,129.64,129.64,210
26/08/2024,13,127.07,127.07,215
26/08/2024,14,127.07,127.07,215
26/08/2024,15,128.61,128.61,188
26/08/2024,16,131.17,131.17,170
26/08/2024,17,135.28,135.28,165
26/08/2024,18,296.72,296.72,145
26/08/2024,19,314.07,314.07,74.5
26/08/2024,20,314.44,314.44,64.5
26/08/2024,21,310.63,299.07,109.5
26/08/2024,22,236.4,236.4,154.5
26/08/2024,23,270,89.57,130
26/08/2024,24,166,80.07,175
27/08/2024,1,129.98,77.05,215
27/08/2024,2,129.95,77.04,230
27/08/2024,3,129.95,77.02,235
27/08/2024,4,129.94,77.01,235
