date,hour,zamg,price,volume
27/08/2024,5,129.94,77.07,225
27/08/2024,6,235,90.05,200
27/08/2024,7,246.92,246.92,165
27/08/2024,8,300.63,246.93,190
27/08/2024,9,246.9,246.9,250
27/08/2024,10,105,105,240
27/08/2024,11,123.95,103,240
27/08/2024,12,123.96,103,245
27/08/2024,13,123.93,101,250
27/08/2024,14,123.93,100.75,250
27/08/2024,15,123.97,101.56,240
27/08/2024,16,263.33,103.75,235
27/08/2024,17,102.2,102.2,200
27/08/2024,18,276.92,276.92,145
27/08/2024,19,313.92,313.92,74.5
27/08/2024,20,314.44,314.44,64.5
27/08/2024,21,314.44,314.44,107.5
27/08/2024,22,248.59,248.59,127.5
27/08/2024,23,265,86.26,100
27/08/2024,24,129.95,81,165
28/08/2024,1,124.94,69.47,245
28/08/2024,2,129.95,70.28,260
28/08/2024,3,129.95,70.28,270
28/08/2024,4,134.98,71.38,275
28/08/2024,5,137.14,76.84,240
28/08/2024,6,77.01,76.84,190
28/08/2024,7,249,249,155
28/08/2024,8,248.98,248.98,200
28/08/2024,9,248.96,248.96,225
28/08/2024,10,109.33,109.33,265
28/08/2024,11,115.43,115.43,255
28/08/2024,12,100.05,100.05,245
28/08/2024,13,100.05,100.05,215
28/08/2024,14,100.05,100.05,215
28/08/2024,15,100.08,100.08,190
28/08/2024,16,100.09,100.09,160
28/08/2024,17,115.64,115.64,160
28/08/2024,18,304.75,304.75,140
28/08/2024,19,313.35,313.35,64
28/08/2024,20,314.15,314.15,64
28/08/2024,21,314.16,314.16,109
28/08/2024,22,233.35,233.35,150
28/08/2024,23,266.67,89.41,90
28/08/2024,24,145,83.95,155
29/08/2024,1,127.94,69.41,210
29/08/2024,2,127.94,69.41,245
29/08/2024,3,127.94,69.41,255
29/08/2024,4,127.94,69.41,265
29/08/2024,5,137.14,75.52,225
29/08/2024,6,134.85,134.85,165
29/08/2024,7,250.56,250.56,155
29/08/2024,8,250.55,250.55,200
29/08/2024,9,250.56,250.56,195
29/08/2024,10,100.1,100.1,215
29/08/2024,11,100.05,100.05,210
29/08/2024,12,100.03,100.03,190
29/08/2024,13,100.03,100.03,180
29/08/2024,14,100.05,100.05,165
29/08/2024,15,100.05,100.05,140
29/08/2024,16,100.08,100.08,129.5
29/08/2024,17,124.97,124.97,113
29/08/2024,18,302.33,302.33,105
29/08/2024,19,314.45,314.45,110.5
29/08/2024,20,314.45,314.45,68.5
29/08/2024,21,303.89,303.89,63.5
29/08/2024,22,232.41,232.41,128.5
29/08/2024,23,265.83,85.29,115
29/08/2024,24,156,77.04,145
30/08/2024,1,127.92,69.94,150
30/08/2024,2,127.92,69.94,185
30/08/2024,3,127.92,69.94,210
30/08/2024,4,127.92,69.94,220
30/08/2024,5,127.92,69.94,190
30/08/2024,6,128.25,128.25,118
30/08/2024,7,249.83,249.83,110
30/08/2024,8,249.83,249.83,180
30/08/2024,9,249.82,249.82,160
30/08/2024,10,100.07,100.07,170
30/08/2024,11,100.04,100.04,170
30/08/2024,12,100.05,100.05,145
30/08/2024,13,100.05,100.03,130
30/08/2024,14,100.05,100.04,125
30/08/2024,15,100.06,100.06,120
30/08/2024,16,100.07,100.07,95
30/08/2024,17,100.08,100.08,85
30/08/2024,18,259.41,259.41,80
30/08/2024,19,313.66,313.66,89
30/08/2024,20,313.66,313.66,69
30/08/2024,21,285.66,285.66,69
30/08/2024,22,101.17,101.17,83.8
30/08/2024,23,127.97,77.25,83
30/08/2024,24,127.94,77.08,105
31/08/2024,1,136.8,77.08,65
31/08/2024,2,136.8,77.08,100
31/08/2024,3,136.8,77.08,125
31/08/2024,4,136.8,77.08,135
31/08/2024,5,140,77.08,95
31/08/2024,6,100.08,100.06,95
31/08/2024,7,197.55,100.06,55
31/08/2024,8,310,100.05,72
31/08/2024,9,310,100.06,69
31/08/2024,10,129.94,100.05,64
31/08/2024,11,100.09,100.05,65
31/08/2024,12,100.07,100.06,60
31/08/2024,13,175,129.94,45
31/08/2024,14,223,129.99,35
31/08/2024,15,228.33,226.33,35
31/08/2024,16,260.91,198.99,15
31/08/2024,17,132.45,129.99,5
31/08/2024,18,314.54,314.54,70
31/08/2024,19,314.95,314.95,65
31/08/2024,20,314.95,314.95,65
31/08/2024,21,314.95,314.95,115
31/08/2024,22,312,312,120
31/08/2024,23,127.94,127.94,72
31/08/2024,24,161.23,161.23,113.2
01/09/2024,1,133,77.08,80
01/09/2024,2,133,77.08,110
01/09/2024,3,138.4,83.55,140
01/09/2024,4,138.4,83.55,155
01/09/2024,5,140,77.08,95
01/09/2024,6,235,100.07,45
01/09/2024,7,310,100.04,69.6
01/09/2024,8,310,100.06,90
01/09/2024,9,310,100.07,85
01/09/2024,10,129.95,100.05,90
01/09/2024,11,228.33,226.33,85
01/09/2024,12,225,222,90
01/09/2024,13,225.25,225.25,95
01/09/2024,14,225.25,225.25,100
01/09/2024,15,222,222,70
01/09/2024,16,144.99,144.99,45
01/09/2024,17,129.99,129.99,40
01/09/2024,18,314.5,314.5,25
01/09/2024,19,314.95,314.95,40
01/09/2024,20,314.95,314.95,10
01/09/2024,21,314.95,314.95,40
01/09/2024,22,314.33,314.33,45
01/09/2024,23,266,264.8,50
01/09/2024,24,163.8,163.14,70
02/09/2024,1,140,139.2,80
02/09/2024,2,140,138.8,110
02/09/2024,3,140,139.04,115
02/09/2024,4,140,139.04,140
02/09/2024,5,140,90.09,130
02/09/2024,6,100.07,100.07,110
02/09/2024,7,239.9,239.9,90
02/09/2024,8,239.91,239.91,100
02/09/2024,9,239.91,239.91,85
02/09/2024,10,100.07,100.07,90
02/09/2024,11,100.08,100.07,90
02/09/2024,12,100.08,100.07,90
02/09/2024,13,100.08,100.07,80
02/09/2024,14,100.08,100.07,85
02/09/2024,15,100.08,100.07,85
02/09/2024,16,112.5,112.5,80
02/09/2024,17,124.98,124.98,60
02/09/2024,18,314.45,314.45,40
02/09/2024,19,314.95,314.95,20
02/09/2024,20,314.95,314.95,20
02/09/2024,21,314.95,314.95,40
02/09/2024,22,314.33,314.33,40
02/09/2024,23,262.53,262.53,40
02/09/2024,24,166,165.47,25
03/09/2024,1,366.84,77.07,70
03/09/2024,2,366.84,77.06,90
03/09/2024,3,366.84,77.05,100
03/09/2024,4,366.84,77.05,130
03/09/2024,5,366.84,77.31,120
03/09/2024,6,100.09,100.07,111
03/09/2024,7,366.84,229.91,81
03/09/2024,8,366.84,229.91,75
03/09/2024,9,366.84,229.9,80
03/09/2024,10,100.08,100.08,90
03/09/2024,11,100.08,100.08,90
03/09/2024,12,100.07,100.07,100
03/09/2024,13,100.08,100.08,92
03/09/2024,14,100.08,100.08,85
03/09/2024,15,100.09,100.09,85
03/09/2024,16,110.11,110.11,85
03/09/2024,17,110.11,110.11,45
03/09/2024,18,110.11,110.11,30
03/09/2024,19,366.84,366.84,40
03/09/2024,20,366.84,366.84,20
03/09/2024,21,315.83,315.83,47.4
03/09/2024,22,229.93,229.93,47.4
03/09/2024,23,169.95,84.37,50
03/09/2024,24,366.84,84.37,60
04/09/2024,1,194.95,76,65
04/09/2024,2,194.95,76,100
04/09/2024,3,194.95,76,130
04/09/2024,4,194.95,76,140
04/09/2024,5,194.95,77.01,95
04/09/2024,6,130,76.12,45
04/09/2024,7,310,116.99,65
04/09/2024,8,310,200.05,65
04/09/2024,9,310,100.1,42.3
04/09/2024,10,125.08,125.08,37.8
04/09/2024,11,125.04,125.03,5
04/09/2024,12,125.07,125.03,5
04/09/2024,13,125.08,125.01,5
04/09/2024,14,125.08,125.01,5
04/09/2024,15,125.07,125.01,5
04/09/2024,16,125.06,125.05,5
04/09/2024,17,125.06,125.06,9.9
04/09/2024,18,125.07,125.07,26
04/09/2024,19,313.3,313.3,20
04/09/2024,20,361.54,361.54,10
04/09/2024,21,298.63,298.63,10
04/09/2024,22,121.13,121.13,20
04/09/2024,23,249.97,81.26,20
04/09/2024,24,207.95,81.26,50
05/09/2024,1,164.95,39.98,25
05/09/2024,2,164.95,39.98,65
05/09/2024,3,164.95,39.98,85
05/09/2024,4,164.95,39.98,90
05/09/2024,5,164.95,36.34,55
05/09/2024,6,109.99,39.98,35
05/09/2024,7,310,200.07,65
05/09/2024,8,310,200,60
05/09/2024,9,310,103.4,30
05/09/2024,10,102.3,102.3,30
05/09/2024,11,99.97,99.97,55
05/09/2024,12,99.96,99.96,55
05/09/2024,13,103.88,103.88,45
05/09/2024,14,103.42,103.42,35
05/09/2024,15,102,102,35
05/09/2024,16,103.85,103.85,15
05/09/2024,17,122.82,122.82,20
05/09/2024,18,123.88,123.88,20
05/09/2024,19,314.22,314.22,11
05/09/2024,20,362.69,362.69,11
05/09/2024,21,310.18,242.74,11
05/09/2024,22,123.43,123.43,20
05/09/2024,23,263.33,69.66,20
05/09/2024,24,177.95,69.66,0
06/09/2024,1,115,75.26,45
06/09/2024,2,115,75.26,100
06/09/2024,3,115,75.26,130
06/09/2024,4,115,75.26,130
06/09/2024,5,115,75.26,95
06/09/2024,6,100.09,100.09,35
06/09/2024,7,105,100.08,70
06/09/2024,8,260,200.01,73
06/09/2024,9,260,200.03,70
06/09/2024,10,125.07,125.07,70
06/09/2024,11,125.04,107.2,85
06/09/2024,12,125.04,121.03,92
06/09/2024,13,125.03,121.18,93
06/09/2024,14,125.03,122.81,75
06/09/2024,15,125.06,123.91,84
06/09/2024,16,125.04,123.96,65
06/09/2024,17,261.82,125.24,50
06/09/2024,18,125.07,125.07,68
06/09/2024,19,312.65,312.65,25
06/09/2024,20,360.31,360.31,10
06/09/2024,21,284.2,284.2,10
06/09/2024,22,125.08,125.08,40
06/09/2024,23,260,79.78,20
06/09/2024,24,212.95,79.78,30
07/09/2024,1,117.95,73.35,45
07/09/2024,2,117.95,73.35,65
07/09/2024,3,117.95,73.35,100
07/09/2024,4,117.95,73.66,100
07/09/2024,5,117.95,70.32,65
07/09/2024,6,111,80.93,40
07/09/2024,7,117.95,100.08,10
07/09/2024,8,260,104.99,10
07/09/2024,9,260,100.09,65
07/09/2024,10,179.92,125.04,80
07/09/2024,11,172.95,125.01,85
07/09/2024,12,155.45,125.03,85
07/09/2024,13,125.1,81,85
07/09/2024,14,166,82.14,75
07/09/2024,15,235,84.87,75
07/09/2024,16,270,91.76,75
07/09/2024,17,270,93.62,60
07/09/2024,18,125.05,97.28,50
07/09/2024,19,310.95,301.5,23
07/09/2024,20,266.01,266.01,12
07/09/2024,21,275.45,120.02,12
07/09/2024,22,100.01,95.78,20
07/09/2024,23,259.98,88.81,20
07/09/2024,24,166,82.75,18
08/09/2024,1,111,73.35,45
08/09/2024,2,111,73.35,53
08/09/2024,3,111,73.35,90
08/09/2024,4,111,73.35,95
08/09/2024,5,111,73.35,55
08/09/2024,6,111,81,50
08/09/2024,7,111,77.9,20
08/09/2024,8,260,80.99,43
08/09/2024,9,260,80.99,100
08/09/2024,10,260,77.9,70
08/09/2024,11,166,86.99,70
08/09/2024,12,125.1,86.99,78
08/09/2024,13,125.1,88.81,85
08/09/2024,14,185,90.99,83
08/09/2024,15,235,91.24,65
08/09/2024,16,270,93.36,50
08/09/2024,17,270,99.12,40
08/09/2024,18,125.01,102.54,31
08/09/2024,19,309.05,309.05,10
08/09/2024,20,309.05,309.05,16.6
08/09/2024,21,111,111,16.4
08/09/2024,22,100.04,97.91,26.6
08/09/2024,23,259.98,88.81,25.9
08/09/2024,24,185,88.81,10
09/09/2024,1,111,81,55
09/09/2024,2,111,81,75
09/09/2024,3,111,81,85
09/09/2024,4,111,81,105
09/09/2024,5,111,81,125
09/09/2024,6,90.02,90.02,85
09/09/2024,7,115.79,115.79,83
09/09/2024,8,251.84,251.84,85
09/09/2024,9,253.12,253.12,95
09/09/2024,10,260,256.29,95
09/09/2024,11,172.95,155.38,110
09/09/2024,12,172.95,125.08,110
09/09/2024,13,125.06,125.06,103
09/09/2024,14,125.07,125.07,105
09/09/2024,15,125.1,125.1,100
09/09/2024,16,151.99,151.99,102
09/09/2024,17,179.91,167.36,85
09/09/2024,18,159.48,159.48,70
09/09/2024,19,350.17,350.17,20
09/09/2024,20,363.71,363.71,20
09/09/2024,21,200,200,20
09/09/2024,22,100.04,100.04,20
09/09/2024,23,100.27,88.81,20
09/09/2024,24,182.95,88.81,0
10/09/2024,1,140,83.15,79.5
10/09/2024,2,140,83.15,110
10/09/2024,3,140,83.45,110
10/09/2024,4,140,83.45,120
10/09/2024,5,140,83.15,144.5
10/09/2024,6,107,105.9,134.5
10/09/2024,7,125.03,121.95,120
10/09/2024,8,245.93,245.93,95
10/09/2024,9,247.58,247.58,120
10/09/2024,10,238.59,238.59,130
10/09/2024,11,134.5,124.72,130
10/09/2024,12,128,122.73,130
10/09/2024,13,128,124.87,130
10/09/2024,14,219.92,124.11,130
10/09/2024,15,219.95,125.06,120
10/09/2024,16,219.92,126.89,120
10/09/2024,17,219.95,128.88,110
10/09/2024,18,140.8,140.8,64.5
10/09/2024,19,353.62,353.62,19.5
10/09/2024,20,366.8,366.8,19.5
10/09/2024,21,366.8,366.8,19.5
10/09/2024,22,203.79,203.79,19.5
10/09/2024,23,259.98,100.02,19.5
10/09/2024,24,212.95,91.09,40
11/09/2024,1,140,79.1,94.5
11/09/2024,2,140,79.1,110
11/09/2024,3,140,79.1,140
11/09/2024,4,140,79.1,140
11/09/2024,5,140,79.1,114.5
11/09/2024,6,130,111.69,44.5
11/09/2024,7,125.1,113.96,19.5
11/09/2024,8,273.97,273.97,44.5
11/09/2024,9,267.04,267.04,79.5
11/09/2024,10,265.53,265.53,87.1
11/09/2024,11,141,125.68,84.5
11/09/2024,12,141,125.22,84.5
11/09/2024,13,141,125.68,74.5
11/09/2024,14,131,125.37,74.5
11/09/2024,15,141,126.88,69.5
11/09/2024,16,131,125.37,64.5
11/09/2024,17,131,125.37,39.5
11/09/2024,18,314.77,314.77,39.5
11/09/2024,19,361.9,361.9,11.5
11/09/2024,20,361.93,361.93,11.5
11/09/2024,21,361.95,361.95,11.5
11/09/2024,22,243.76,243.76,19.5
11/09/2024,23,129.99,100.1,19.5
11/09/2024,24,210.45,87.16,10
12/09/2024,1,140,86,70
12/09/2024,2,140,86,78
12/09/2024,3,140,86,83
12/09/2024,4,140,86,86
12/09/2024,5,140,86,74
12/09/2024,6,234.49,234.49,44
12/09/2024,7,309.45,309.45,19.6
12/09/2024,8,309.2,309.2,80.9
12/09/2024,9,309.08,309.08,113
12/09/2024,10,260.98,260.93,126
12/09/2024,11,127,125.02,143
12/09/2024,12,127,125.01,135
12/09/2024,13,127,125.01,123
12/09/2024,14,127,125.01,113
12/09/2024,15,127,125.04,97
12/09/2024,16,127,127,95
12/09/2024,17,127,127,80
12/09/2024,18,314.7,314.7,70
12/09/2024,19,361.96,361.96,13
12/09/2024,20,361.96,361.96,13
12/09/2024,21,361.96,361.96,13
12/09/2024,22,361.94,361.94,20
12/09/2024,23,127,103.49,40
12/09/2024,24,210.45,94.8,65
13/09/2024,1,140,85.99,35
13/09/2024,2,140,85.99,45
13/09/2024,3,140,85.99,65
13/09/2024,4,140,85.99,65
13/09/2024,5,140,87.89,55
13/09/2024,6,244.5,244.5,85
13/09/2024,7,319.5,319.5,70
13/09/2024,8,319.2,319.2,94
13/09/2024,9,319.02,319.02,165
13/09/2024,10,308.96,308.96,185
13/09/2024,11,225,125.27,195
13/09/2024,12,226.82,125.54,195
13/09/2024,13,267.45,125.08,185
13/09/2024,14,267.45,125.08,185
13/09/2024,15,267.45,125.09,185
13/09/2024,16,284.95,156.42,150
13/09/2024,17,293.33,292.33,140
13/09/2024,18,324.7,324.7,127
13/09/2024,19,363.68,363.68,55
13/09/2024,20,363.68,363.68,13
13/09/2024,21,363.68,363.68,13
13/09/2024,22,363.68,363.68,52.2
13/09/2024,23,127,125.04,30
13/09/2024,24,212.95,93.34,30
14/09/2024,1,140,87.45,85
14/09/2024,2,140,82.28,105
14/09/2024,3,140,82.29,120
14/09/2024,4,140,82.26,120
14/09/2024,5,140,81.97,75
14/09/2024,6,254.5,114.39,60
14/09/2024,7,329.47,124.96,40
14/09/2024,8,329.16,130.52,70
14/09/2024,9,328.95,128,115
14/09/2024,10,329.95,126.45,116.6
14/09/2024,11,292.45,125.08,130
14/09/2024,12,292.45,125.09,125
14/09/2024,13,232.86,116.65,110
14/09/2024,14,235,116.65,85
14/09/2024,15,235,116.59,100
14/09/2024,16,270,116.86,75
14/09/2024,17,297,119.93,65
14/09/2024,18,312.84,312.88,55
14/09/2024,19,361.97,361.97,15
14/09/2024,20,361.97,361.97,15
14/09/2024,21,311.46,311.5,15
14/09/2024,22,280.82,280.95,20
14/09/2024,23,261.25,100.08,20
14/09/2024,24,166,108,65
15/09/2024,1,140,101.32,115
15/09/2024,2,140,101,125
15/09/2024,3,140,101,140
15/09/2024,4,140,101,135
15/09/2024,5,140,101,90
15/09/2024,6,244.5,119.22,75
15/09/2024,7,319.5,125.09,60
15/09/2024,8,319.2,125.04,81.6
15/09/2024,9,309.81,116,150
15/09/2024,10,310,101,145
15/09/2024,11,235,94.81,135
15/09/2024,12,235,95.35,130
15/09/2024,13,235,96.16,125
15/09/2024,14,235,95.89,125
15/09/2024,15,235,96.16,100
15/09/2024,16,270,97.79,85
15/09/2024,17,297,110.82,90
15/09/2024,18,312.88,312.91,105
15/09/2024,19,361.97,361.97,25
15/09/2024,20,361.97,361.97,25
15/09/2024,21,313.6,313.64,25
15/09/2024,22,287.53,287.66,30
15/09/2024,23,128,109.74,20
15/09/2024,24,166,108.98,30
16/09/2024,1,140,90.01,54.5
16/09/2024,2,140,87.45,84.5
16/09/2024,3,140,87.45,94.5
16/09/2024,4,140,90.01,115
16/09/2024,5,140,90.01,134.5
16/09/2024,6,128,128,114.5
16/09/2024,7,125.09,125.03,80
16/09/2024,8,308.86,308.86,100
16/09/2024,9,307.13,307.13,130
16/09/2024,10,310,305.67,120
16/09/2024,11,292.45,153.57,110
16/09/2024,12,292.45,151.21,120
16/09/2024,13,292.45,152.98,84.5
16/09/2024,14,292.45,153.37,74.5
16/09/2024,15,292.45,151.02,84.5
16/09/2024,16,309.95,153.76,69.5
16/09/2024,17,322.45,197.29,54.5
16/09/2024,18,324.7,324.7,19.5
16/09/2024,19,361.97,361.97,19.5
16/09/2024,20,361.97,361.97,19.5
16/09/2024,21,314.27,314.3,19.5
16/09/2024,22,128,128,19.5
16/09/2024,23,128,111.8,19.5
16/09/2024,24,166,100,24.5
17/09/2024,1,128,98.77,104
17/09/2024,2,128,98.77,120
17/09/2024,3,128,98.76,160
17/09/2024,4,128,98.76,175
17/09/2024,5,104.25,98.94,179
17/09/2024,6,137.3,138.62,164
17/09/2024,7,329.5,329.5,139
17/09/2024,8,329.2,329.2,115
17/09/2024,9,310.77,313.42,120
17/09/2024,10,207.61,207.61,160
17/09/2024,11,128,128,190
17/09/2024,12,128,128,180
17/09/2024,13,128,128,170
17/09/2024,14,128,128,165
17/09/2024,15,128,128,140
17/09/2024,16,140.1,140.1,110
17/09/2024,17,292.43,292.43,89
17/09/2024,18,334.7,334.7,39
17/09/2024,19,361.69,361.69,19
17/09/2024,20,361.69,361.69,19
17/09/2024,21,361.69,361.69,19
17/09/2024,22,167.08,170.22,19
17/09/2024,23,128,110.59,24
17/09/2024,24,193.95,98.8,69
18/09/2024,1,115.99,103.1,125
18/09/2024,2,116,103.08,140
18/09/2024,3,116,103.07,170
18/09/2024,4,128,103.87,170
18/09/2024,5,106.08,106.08,130
18/09/2024,6,307.96,307.96,64
18/09/2024,7,339.5,339.5,44
18/09/2024,8,339.2,339.2,59
18/09/2024,9,325.63,328.58,69
18/09/2024,10,308.65,308.65,75
18/09/2024,11,150.1,150.1,74
18/09/2024,12,150.1,150.1,49
18/09/2024,13,150.1,150.1,56
18/09/2024,14,150.1,150.1,44
18/09/2024,15,150.1,150.1,14
18/09/2024,16,225,150.1,4
18/09/2024,17,314.38,314.3,4
18/09/2024,18,344.7,344.7,19
18/09/2024,19,367.92,367.92,14
18/09/2024,20,367.92,367.92,14
18/09/2024,21,367.92,367.92,14
18/09/2024,22,236.58,237.14,19
18/09/2024,23,128,118.45,19
18/09/2024,24,116,105.47,34
19/09/2024,1,130.04,112.9,246
19/09/2024,2,130.04,112.61,246
19/09/2024,3,130.04,112.09,246
19/09/2024,4,130.04,112.43,255
19/09/2024,5,130.02,115.97,255
19/09/2024,6,312.08,312.08,235
19/09/2024,7,344.5,344.5,179.1
19/09/2024,8,344.2,344.2,130
19/09/2024,9,343.7,343.7,175
19/09/2024,10,313.7,313.7,185
19/09/2024,11,150.09,150.07,195
19/09/2024,12,150.09,150.07,195
19/09/2024,13,225,150.07,205
19/09/2024,14,225,150.07,185
19/09/2024,15,225,150.07,180
19/09/2024,16,225,150.08,105
19/09/2024,17,319.34,319.34,109
19/09/2024,18,363.44,363.44,110
19/09/2024,19,368.76,368.76,60
19/09/2024,20,368.76,368.76,11
19/09/2024,21,367.01,367.01,11
19/09/2024,22,237.79,237.79,61.6
19/09/2024,23,130.03,130.03,88.1
19/09/2024,24,130.02,116.23,160
20/09/2024,1,130.02,112.68,235
20/09/2024,2,130.02,112.12,265
20/09/2024,3,130.02,111.73,285
20/09/2024,4,130.02,112.06,285
20/09/2024,5,130.02,116.03,280
20/09/2024,6,312.87,312.87,175
20/09/2024,7,347.5,347.5,175
20/09/2024,8,347.2,347.2,185
20/09/2024,9,317.66,317.66,200
20/09/2024,10,316.64,316.61,244
20/09/2024,11,150.99,150.99,95.6
20/09/2024,12,150.99,150.99,91.8
20/09/2024,13,150.99,150.99,106
20/09/2024,14,150.99,150.99,101
20/09/2024,15,161.92,161.92,104
20/09/2024,16,150.99,150.99,107
20/09/2024,17,322.27,322.27,112
20/09/2024,18,369.68,369.68,115
20/09/2024,19,369.69,369.69,35
20/09/2024,20,369.69,369.69,25
20/09/2024,21,369.69,369.69,30
20/09/2024,22,237.73,237.73,80
20/09/2024,23,130.08,130.08,95
20/09/2024,24,130.04,118.49,180
21/09/2024,1,130.09,130.01,240
21/09/2024,2,132,120.5,285
21/09/2024,3,132,115.9,285
21/09/2024,4,132,115.65,285
21/09/2024,5,130.07,130.03,275
21/09/2024,6,314.9,111.94,120
21/09/2024,7,313.33,122.68,100
21/09/2024,8,349.17,188.58,127
21/09/2024,9,319.67,188.58,124
21/09/2024,10,318.59,188.58,200
21/09/2024,11,224.95,151,210
21/09/2024,12,224.95,151,185
21/09/2024,13,150.1,114.29,180
21/09/2024,14,150.1,114.54,195
21/09/2024,15,150.1,112.43,165
21/09/2024,16,150.1,109.34,145
21/09/2024,17,311.33,112.68,130
21/09/2024,18,124.99,124.99,105
21/09/2024,19,371.41,371.43,39
21/09/2024,20,371.43,371.44,34
21/09/2024,21,125,125,44
21/09/2024,22,125,125,110
21/09/2024,23,155,155,150
21/09/2024,24,147.88,147.88,220
22/09/2024,1,132,130.07,240
22/09/2024,2,132,130.04,275
22/09/2024,3,132,130.04,275
22/09/2024,4,132,130.03,275
22/09/2024,5,132,130.07,245
22/09/2024,6,315,113.67,195
22/09/2024,7,350.45,110.57,145
22/09/2024,8,314.44,111,205
22/09/2024,9,314.58,111.07,245
22/09/2024,10,319.54,111.32,255
22/09/2024,11,150.1,110.7,260
22/09/2024,12,150.1,110.45,240
22/09/2024,13,165,113.05,240
22/09/2024,14,165,112.93,245
22/09/2024,15,165,111.56,205
22/09/2024,16,165,108.84,185
22/09/2024,17,325.25,111.94,165
22/09/2024,18,114.78,114.78,115
22/09/2024,19,314.94,371.42,75
22/09/2024,20,371.43,371.44,33
22/09/2024,21,125,125,48
22/09/2024,22,130.02,130.02,90
22/09/2024,23,164.99,164.99,88
22/09/2024,24,148.92,148.92,135
23/09/2024,1,145,130.1,40
23/09/2024,2,155,130.08,60
23/09/2024,3,155,130.07,80
23/09/2024,4,155,130.09,105
23/09/2024,5,132.79,132.79,120
23/09/2024,6,130.05,130.04,100
23/09/2024,7,150.04,123.73,81.4
23/09/2024,8,261.66,261.66,85
23/09/2024,9,261.66,261.66,100
23/09/2024,10,319.6,262.03,100
23/09/2024,11,165,165,90
23/09/2024,12,165,165,100
23/09/2024,13,165,162.46,85
23/09/2024,14,165,165,85
23/09/2024,15,166.49,166.49,85
23/09/2024,16,174.54,174.54,65
23/09/2024,17,325.3,180.17,35
23/09/2024,18,206.33,206.33,20
23/09/2024,19,371.47,371.47,20
23/09/2024,20,371.47,371.47,20
23/09/2024,21,311.91,311.91,20
23/09/2024,22,130.02,130.02,40
23/09/2024,23,130.09,130.09,20
23/09/2024,24,132.03,132.03,40
24/09/2024,1,181.96,129.89,250
24/09/2024,2,183.86,128.86,275
24/09/2024,3,183.86,128.83,275
24/09/2024,4,183.86,130.02,275
24/09/2024,5,165,135.77,275
24/09/2024,6,289.77,289.77,118.8
24/09/2024,7,313.69,313.69,101
24/09/2024,8,311.81,311.81,133.3
24/09/2024,9,314.52,314.52,128.7
24/09/2024,10,322.59,322.59,189
24/09/2024,11,167.99,167.99,205
24/09/2024,12,167.99,167.99,180
24/09/2024,13,167.99,167.99,154.5
24/09/2024,14,167.99,167.99,154.5
24/09/2024,15,169.49,169.49,124.5
24/09/2024,16,177.49,177.49,104.5
24/09/2024,17,344.1,328.29,89.5
24/09/2024,18,371.82,371.82,77.5
24/09/2024,19,371.82,371.82,14.5
24/09/2024,20,371.82,371.82,24.5
24/09/2024,21,371.82,371.82,34.5
24/09/2024,22,371.82,371.82,63.7
24/09/2024,23,165,133.05,99
24/09/2024,24,170.56,130.09,165
25/09/2024,1,190,127.49,250
25/09/2024,2,190,127.23,275
25/09/2024,3,190,126.6,275
25/09/2024,4,190,129.08,275
25/09/2024,5,183.4,146.33,275
25/09/2024,6,316.85,316.85,118.8
25/09/2024,7,316.62,316.62,101
25/09/2024,8,315.09,315.09,133.3
25/09/2024,9,317.4,317.4,128.7
25/09/2024,10,316.45,316.45,189
25/09/2024,11,184.75,184.75,205
